0,0.9999999956167872,0.9999972648153238,0.99999999999952,0.9999993631863061,0.9999998970147604,0.9999998846113641,0.9999998077781063,0.9975117412321686,0.999999989963882,0.999999999994675
1,0.9998458525259715,0.9999959123859355,0.9999999999999555,0.9999980589689388,0.9999999226460639,0.9999995682109312,0.9999685364496076,0.997200908710758,0.9999999970711199,0.9999999999997091
2,0.9999542101117446,0.9998084737219289,0.9999999999999556,0.9999994358507104,0.9999999696991234,0.999999455641595,0.9999626749902435,0.9975830708424333,0.9999999969809082,0.9999999999999839
3,0.9999851606711654,0.9999239943364621,0.9999999999961202,0.9999998131835027,0.9999999890754375,0.9999997594368599,0.9999848746250628,0.9988884607188824,0.9999999976968895,0.9999999999998879
4,0.9999583637651773,0.9999048840494157,0.9999999999997425,0.9999596835949128,0.9999999432422952,0.9999995323179974,0.999884373062882,0.9917187043380687,0.9999999979264739,0.9999999999999912
5,0.999995042224576,0.9999718357408737,0.9999999999999994,0.9999859599171749,0.999997742360371,0.9999998981698432,0.9999699502913493,0.9871861428194458,0.9999999746215243,0.9999999999999997
6,0.9999871980294635,0.9999789668715656,0.9999999999999998,0.999972978937349,0.9999964803928247,0.9999989791941267,0.9999495276288445,0.9862608303788855,0.9999999860203331,0.9999999999999991
7,0.9999689565954488,0.9999325611557351,0.9999999999999999,0.9999539731216412,0.9999935210266451,0.9999983991394645,0.9976039454603541,0.9762505317532931,0.9999999710659332,0.9999999999999998
8,0.9999760210477104,0.9999041261070598,1.0,0.9999573461521354,0.9999972634834122,0.9999956919010337,0.9987491867149133,0.8968799543496098,0.9999999988330103,1.0
9,0.99999125731534,0.9998542500716475,1.0,0.9999799339305496,0.9999977213030286,0.9999976402088838,0.9992788065095006,0.906220914622545,0.9999999740025787,0.9999999999999999
10,0.999996000517448,0.9999291391047319,1.0,0.9999822265796969,0.9999959112845033,0.9999978874848633,0.9995913836348339,0.9173616769664686,0.9999999914018093,0.9999999999998805
11,0.9998472213524245,0.9999425670875858,1.0,0.9999772797751663,0.9999974603894796,0.9999968987861904,0.9991421528060955,0.9306316402248984,0.9999999949695321,0.9999999999999898
12,0.9999291935937754,0.9997936097817056,1.0,0.999990197280941,0.9999989444883831,0.9999979181517118,0.9991925352678941,0.9441888409474665,0.9999999971782373,0.9999999999999986
13,0.9999855106013483,0.9999565790612943,1.0,0.9999969992804265,0.9999997128095816,0.9999993916410812,0.9996840584349329,0.9684745718418355,0.9999999991408006,0.9999999999999997
14,0.9999996937888244,0.9995825022312569,0.9999999999999218,0.9999999027108195,0.9999999683304256,0.9999998832494839,0.9981893389608145,0.989218970116701,0.9999998361822441,0.9999999999999996
15,0.999999388495505,0.9999681656540854,0.9999999999999872,0.9999998708547536,0.9999999925551232,0.9999999869964763,0.9993867001073315,0.9907040612219862,0.9999999749220314,0.9999999999999988
16,0.9999999999987162,0.9998916073360369,0.9999999999821246,0.9999999889370238,0.9999999025973787,0.9999999997700564,0.9992169979896075,0.997614891899845,0.9999983596173777,0.999999999999449
17,0.999999999998521,0.9998888259464473,0.9999999999880622,0.999999986066623,0.9999999331248913,0.9999999997830867,0.9963871233929147,0.998027172753039,0.9999986563344077,0.9999999999998561
